tag,filename,full,chunk,full_length,chunk_length,chunk_count,file_type,sha256
"20190416","./amdgpu/polaris10_pfp.bin","None","TMS320C6x","17044","768","3","OpenPGP Secret Key","066cf60af4cf266eb302c8d327513159d964e1bef9dacbb65a6b07483bbd440a"
"20190416","./amdgpu/polaris12_k_smc.bin","None","Mico32","130388","7168","7","data","3ea2727dad6e11846565410fc5ed8cab133b788f5e24475bfdca4e68e86daff0"
"20190416","./amdgpu/polaris12_pfp.bin","None","ROMP","17044","512","2","OpenPGP Secret Key","93506a0a72a45b6bb48dd06149a6eebf96d36991f32dc4ed67d3682cda920e22"
"20190416","./amdgpu/polaris10_mec2_2.bin","None","ARMel","262824","143360","112","data","67546c49317168a5ab33ba85503e9893f2dcd974f995402054a306dac246b64f"
"20190416","./amdgpu/vega20_me.bin","None","NIOS-II","17536","256","2","data","7c28441ab717d720b85bc196dc3dc3ada9fa52f2b17aa6bdd67edf8f5ea4a41b"
"20190416","./amdgpu/verde_ce.bin","None","TMS320C6x","8832","384","3","data","04027c3a7c875aaf581ca438ae5ff93ec90002e0e057dc107e7b47048331ee3c"
"20190416","./amdgpu/oland_ce.bin","None","TMS320C6x","8832","384","3","data","04027c3a7c875aaf581ca438ae5ff93ec90002e0e057dc107e7b47048331ee3c"
"20190416","./amdgpu/tonga_mc.bin","None","VAX","31352","1024","2","MGR bitmap, old format, 1-bit deep, 32-bit aligned","c75b7389ba488acb751690b04b383d64358d7ead4d155380442ad691e73f77b5"
"20190416","./amdgpu/raven2_asd.bin","None","ARMhf","49664","20480","32","data","8d25747becc2824be58b0e417a033858e8b15685d74a8b00a5f0a24e1b9f702d"
"20190416","./amdgpu/mullins_me.bin","None","NIOS-II","8832","2048","4","data","bf462933ee4a6412b20c41f5bdf9ce1240c31ee691b3206348d00a6d024189d2"
"20190416","./amdgpu/raven_gpu_info.bin","OCaml","OCaml","316","64","1","data","69d1efeb5189ede14e4713b6bbf5d08fb26dfabcc46aa3d8aecb6d95f5146854"
"20190416","./amdgpu/bonaire_mec.bin","None","TMS320C6x","17024","256","2","data","83347869ce7981552f33cae2e68969371a2942368f09433588e10ff8a518dc7b"
"20190416","./amdgpu/vegam_rlc.bin","IA-64","TMS320C6x","16660","384","3","data","c729f89ade4fcd05c390f7bbf1fcb93eda47ac6911027c707add844181004b47"
"20190416","./amdgpu/pitcairn_pfp.bin","None","NIOS-II","8832","128","2","data","aabdb871219fe135cb125c4e38adababdd27a02519324f5534abc00f46b24b5b"
"20190416","./amdgpu/vega20_mec.bin","None","ARMel","268048","143360","112","data","f48f0785c7d6f1b0deedbc1d3d0ac0cceeeb42de5a3201fd01417fd04249904f"
"20190416","./amdgpu/kabini_uvd.bin","Xtensa","Xtensa","232752","67584","51","data","30eed8d680321bdc6213409a4a882442049b2a559eadb9ee2554d53b0cfb96c9"
"20190416","./amdgpu/hawaii_rlc.bin","None","TMS320C6x","8448","256","2","data","ab3b064e173667e1a58f4d200102f10e4aebddf7e4e003cde1e79657301910a7"
"20190416","./amdgpu/vega12_smc.bin","None","Xtensa","262912","83968","65","data","512a4a19edcfcd89796e7acaac851850ffb2f6f002ac85b7f0ac841aebe39465"
"20190416","./amdgpu/stoney_sdma.bin","None","IQ2000","10624","128","2","data","c23d03726ffdfb1fe253cfbfe36ab82ce5e69bede0d6c4157de71edb967a5fbb"
"20190416","./amdgpu/polaris10_me_2.bin","None","NIOS-II","17044","1024","4","OpenPGP Secret Key","35c778c82c006a28f129186c414c37d7acbdb23fefb4cb84c1f705886f372fdd"
"20190416","./amdgpu/raven_mec2.bin","None","ARMel","268048","143360","112","data","e63df459445183c67e9c6e1ee26679cbf37eaba1b6e79b4f8a5b228eaa3f0f2e"
"20190416","./amdgpu/carrizo_me.bin","None","NIOS-II","17024","256","2","data","adb926ea4fc46a329d198ea690d8d5e98eb55d7511985561047566b6f80d7a9e"
"20190416","./amdgpu/picasso_sdma.bin","None","Epiphany","17408","256","2","data","c7f19468456f1054fb7858f9bce82ce7245c455fe7e049f9e9397989d104372d"
"20190416","./amdgpu/pitcairn_rlc.bin","None","MIPSeb","8448","64","1","data","929f722b65558862b24569f1397ba1f9db2ef301b66440533ebed0a2195ee92c"
"20190416","./amdgpu/vega10_me.bin","None","NIOS-II","17536","512","2","data","87883bc07d7885e84383b7b31921991eb62b86230f5ed223056a4e53f30fc632"
"20190416","./amdgpu/vegam_mec2.bin","None","ARMel","262824","143360","112","data","97bd777ed7ad8cf6f2825dfdde1ed508c9f4b824db0c336b4e1d4ccc6c1136a5"
"20190416","./amdgpu/kaveri_pfp.bin","None","TMS320C6x","8832","1024","2","data","ec115b371676408ba4eaadb63381b066469ab85a11f1b96eb29782334c702017"
"20190416","./amdgpu/kabini_sdma1.bin","None","Epiphany","4456","128","2","data","8bb8fc3280153dbc9dc545d3ec046fa38361be5acf7e6f956aa0fd57196c84b8"
"20190416","./amdgpu/polaris10_ce_2.bin","IA-64","TMS320C6x","8852","256","2","OpenPGP Secret Key","790ca90f5afa001a858909619a222442bfaec1a1f63c47396d21e0097609e24a"
"20190416","./amdgpu/raven_asd.bin","None","ARMhf","49664","20480","32","data","ebfc52effe13ae1510be04d8f77ff19683c6e6ade35e801cf13b1879958781c7"
"20190416","./amdgpu/kaveri_ce.bin","None","TMS320C6x","8832","768","3","data","938d3f602ce9029ac6188bda2eea036c3b68572a50ff407374e6e43b0865f374"
"20190416","./amdgpu/polaris11_mec2.bin","None","ARMel","262824","143360","112","data","7ad4a0b49e07f1ac9acf1a468385b6fb40f3cf078d048339ff42fbe896306333"
"20190416","./amdgpu/tonga_sdma.bin","None","TMS320C6x","10644","128","2","OpenPGP Secret Key","6f5c9c79bdfd263dc95e83cdccc6ff0e262b7d0f08ef02cff8e8f43aa0f0384d"
"20190416","./amdgpu/kaveri_me.bin","None","NIOS-II","8832","2048","4","data","bf462933ee4a6412b20c41f5bdf9ce1240c31ee691b3206348d00a6d024189d2"
"20190416","./amdgpu/stoney_pfp.bin","None","TMS320C6x","17024","1024","2","data","0812c914e5daad0d65ae04651dbe6448004ca726dd18e478bfc45f354b46e8fc"
"20190416","./amdgpu/vegam_me.bin","None","NIOS-II","17044","1024","4","OpenPGP Secret Key","c63ac86b770df364dc23c50ed6360a4823ad0e37120df12e4fb74bf574e3b536"
"20190416","./amdgpu/raven_sdma.bin","None","Epiphany","17408","256","2","data","c7f19468456f1054fb7858f9bce82ce7245c455fe7e049f9e9397989d104372d"
"20190416","./amdgpu/fiji_uvd.bin","None","Xtensa","266768","69632","52","data","b7401cfda1087ee5cf71acef19163f311c71775802b331ca82b9177119e4d97b"
"20190416","./amdgpu/raven2_rlc.bin","IA-64","SPARC","38324","1024","2","data","370b453daf80ae22b40451b98454a4a2c9d1dd3168a5ab664509a25493070e73"
"20190416","./amdgpu/polaris11_smc_sk.bin","None","Mico32","130196","6144","6","OpenPGP Secret Key","efa5e768ad6c7e2f754e6bb6b73248d7bd8e7306798eb9054b0f3f7a14223616"
"20190416","./amdgpu/carrizo_ce.bin","None","TMS320C6x","8832","128","2","data","332db9aa5d5cd3c20c464036713d68fc7ed0a4d57fad0db5f8c0843c10398e99"
"20190416","./amdgpu/fiji_sdma.bin","None","MSP430","10644","384","3","OpenPGP Secret Key","b5cf6b3a3b7e6839a68a92ac8651d53d0ae41e1caee28c68155b2d7865f1cf4c"
"20190416","./amdgpu/vega10_mec2.bin","None","ARMel","268048","143360","112","data","358596026cc185d4d6ce052e3c379b3945e4f90bae4b5fca1aba0be06abf319c"
"20190416","./amdgpu/polaris12_vce.bin","None","Xtensa","166816","83968","65","data","3a6bffa5f94054b3593bbe1ad1ba07bde62fa3c4f0734c8cb9f39d901331b810"
"20190416","./amdgpu/raven2_mec2.bin","None","ARMel","268048","143360","112","data","82dd63d26b6caf6d869db77cb966135f84123123a2871e3fb4219aefdf2b9f56"
"20190416","./amdgpu/picasso_rlc.bin","None","TMS320C6x","39068","512","2","data","fac145d69ea654c75d7c0e307cf0ae2ea2aabb5d68977b0b27da2c6fa0f3ae63"
"20190416","./amdgpu/verde_rlc.bin","None","MIPSel","8448","128","2","data","50c69aef44d0047e49b124937edd001d5828b3fa3e00aceebc78af48a5760fa0"
"20190416","./amdgpu/topaz_smc.bin","Mico32","Mico32","80544","65536","100","data","753b8b9fdaf0b0e1d1468122fc4fb7ea30ce69c42dfe39b017d249584bde095c"
"20190416","./amdgpu/oland_me.bin","None","NIOS-II","8832","128","2","data","87617358bb876187786c422c3456fef1d072e6532382ecace0847259045131cb"
"20190416","./amdgpu/carrizo_pfp.bin","None","TMS320C6x","17024","1024","2","data","1b49b4f0bc61c12901e4d5d09fa63c4a7b27a8474ce6424da99e80f581e9783a"
"20190416","./amdgpu/topaz_rlc.bin","None","TMS320C6x","8448","128","2","data","8553ce7b6d172d77a872112607355b95ca921b2d1751f7b93f6f498144eabfba"
"20190416","./amdgpu/fiji_mec.bin","None","ARMel","262824","143360","112","data","cd1133103874ce368c4f46eeb38fe293caad5f77e4fee8567f6f6be9c47687c4"
"20190416","./amdgpu/fiji_mec2.bin","None","ARMel","262824","143360","112","data","cd1133103874ce368c4f46eeb38fe293caad5f77e4fee8567f6f6be9c47687c4"
"20190416","./amdgpu/mullins_rlc.bin","None","TMS320C6x","10496","128","2","data","21e4d2973b8388864fb489a3c7cbbc55a13b787b884027ff79bb4cd71ed86ce1"
"20190416","./amdgpu/kabini_rlc.bin","None","TMS320C6x","10496","128","2","data","e7a72f8987b43f83b03ba26ea343990b31bce829ace043be22f00a0375a811fe"
"20190416","./amdgpu/polaris10_me.bin","None","NIOS-II","17044","512","2","OpenPGP Secret Key","db550bf611ed416a93057b207014ee78b0abe90e5474995b56e915133ff4d1b0"
"20190416","./amdgpu/polaris12_mec.bin","None","ARMel","262824","143360","112","data","799b3e73fd260b6312821db3f4344be7874824a846511760f9746baebd3832f0"
"20190416","./amdgpu/tonga_vce.bin","None","Xtensa","161024","86016","66","data","a5b0d7bcaab9798f775aab23dbdbec66ecbdb8a6832e69b338530411a3bcafe8"
"20190416","./amdgpu/vega12_me.bin","None","NIOS-II","17536","384","3","data","49a14bf184563c5cfa002c58b7218bc7412e0edd50e426e28e09ca09cfea0dff"
"20190416","./amdgpu/hawaii_mec.bin","None","NIOS-II","17024","256","2","data","50fbc59d7474bb2a7b8901fa5cab4046f2c4e727aaea62bb754c0e296cdb1d13"
"20190416","./amdgpu/kaveri_rlc.bin","None","TMS320C6x","10496","192","3","data","17eb4bfc2fca9b61bb01a8e4b8ffac06146f08fdc8182105ecbda0c24ae128a1"
"20190416","./amdgpu/carrizo_rlc.bin","None","TMS320C6x","18836","512","2","OpenPGP Secret Key","873b4de251ed22f3d106f23aad3588be53afd44bde658422208327be88439a0d"
"20190416","./amdgpu/vegam_vce.bin","None","Xtensa","166816","81920","64","data","b063be1f8093b41f527eecc7c592ff92c06d1c9bd5d2b4560e9dcd065f49898a"
"20190416","./amdgpu/si58_mc.bin","None","MIPSeb","32488","1024","2","data","5c97da8a26fd772be3a0f4dd7c244074e55b41d18cf4fff2d4a96640070fec9b"
"20190416","./amdgpu/polaris10_rlc.bin","None","SPARC","23488","512","2","data","a5d4c2d3acc5c3c4988b95855fe21a5f682552b2b065f76439370835178ccbaf"
"20190416","./amdgpu/vega10_smc.bin","None","Xtensa","262912","59392","41","data","14b4b055546d15136cd549277ef02b2434bbc97873765239dd7f4bd89af2c3e5"
"20190416","./amdgpu/stoney_rlc.bin","IA-64","TMS320C6x","17236","768","3","data","ab7d3f9c47d9763795d267a0d51722c89f5a2042aba232db575f4c86eb5638c6"
"20190416","./amdgpu/picasso_gpu_info.bin","OCaml","OCaml","316","64","1","data","69d1efeb5189ede14e4713b6bbf5d08fb26dfabcc46aa3d8aecb6d95f5146854"
"20190416","./amdgpu/pitcairn_ce.bin","None","TMS320C6x","8832","384","3","data","04027c3a7c875aaf581ca438ae5ff93ec90002e0e057dc107e7b47048331ee3c"
"20190416","./amdgpu/stoney_ce.bin","None","FT32","8832","128","2","data","fc3938a445fd744aab16523db079781afe0d064dcb416569a2c243fc256550ca"
"20190416","./mt7662_rom_patch.bin","NDS32","NDS32","26350","24576","72","cannot open `../git/linux-firmware/./mt7662_rom_patch.bin' (No such file or directory)",""
"20190416","./ath9k_htc/htc_7010-1.4.0.fw","None","XtensaEB","72812","36864","54","data","737850aaf66ca13f82e0f5ca5e758f606f840c2f23c291350ab916bbf88e6f75"
"20190416","./ath9k_htc/htc_9271-1.4.0.fw","XtensaEB","XtensaEB","51008","31744","49","data","78f7d592a95b419a02fde7440f30c606fc31a871cf0ce150ced40d4857173eb0"
"20190416","./qat_895xcc.bin","None","OCaml","463612","4096","2","data","3bd7958f092eed553f3ae7a4543409d4ac34c0057e8fe609b6dabedd4f5a0077"
"20190416","./rt2661.bin","8051","8051","8192","6144","18","data","b01b17c7ec9832567a4a23abe750e66b339636a5eccf1e596ee780e479aa3b7f"
"20190416","./sxg/saharadownloadB.sys","None","IA-64","54140","64","1","data","ede84024804aed40f84043f9815d6bc3945db1b234b5d8340e07d1a0b8273b7e"
"20190416","./mt7662.bin","NDS32","NDS32","81908","63488","98","cannot open `../git/linux-firmware/./mt7662.bin' (No such file or directory)",""
"20190416","./sxg/saharadbgdownloadB.sys","None","IQ2000","62972","128","2","data","062957b23efdf8150e51bd044aa5e76856005b1356412722cf514ee2a20730f6"
"20190416","./rockchip/dptx.bin","None","Xtensa","98320","37888","55","GLS_BINARY_LSB_FIRST","203c5f061fb5075e4ca5398f8becc74e7cc450b494af857da5400788a7eae20b"
"20190416","./tr_smctr.bin","None","6502","7614","384","3","cannot open `../git/linux-firmware/./tr_smctr.bin' (No such file or directory)",""
"20190416","./sb16/mulaw_main.csp","None","NDS32","1256","64","1","data","43d509a43a1429ca5a7b8245847870e5cc3434ba4bf176674a6501ff991656bf"
"20190416","./sb16/ima_adpcm_playback.csp","None","NDS32","1872","128","2","data","8d11cf98fd9f518629dc5f5a21639f1a62565db5ddc3ae5a65bd95808392b377"
"20190416","./iwlwifi-7260-9.ucode","None","ARcompact","680508","169984","131","cannot open `../git/linux-firmware/./iwlwifi-7260-9.ucode' (No such file or directory)",""
"20190416","./ql2100_fw.bin","None","ARcompact","76802","512","2","data","56d03563dd9a14dd48f2eca65c85286db837bcf5abee68fbc3bd2464cb3a973b"
"20190416","./sb16/ima_adpcm_init.csp","None","MIPSeb","1032","256","2","data","4c6b1125a3211c38bbfcabdf2984449b81be97deed3ad8e903a1d001481672ce"
"20190416","./ct2fw-3.2.3.0.bin","XtensaEB","XtensaEB","583688","260096","295","cannot open `../git/linux-firmware/./ct2fw-3.2.3.0.bin' (No such file or directory)",""
"20190416","./sb16/alaw_main.csp","None","NDS32","1304","64","1","data","80c412c663d0c254e9b2a1866a736fcc12b976e2149b68fe14369ee64457152b"
"20190416","./sb16/ima_adpcm_capture.csp","None","TriMedia","1844","128","2","data","8b71b4c92f15b1248716819b863f878c6e3c2ddb798b6ec6b8230b38d2e0fa13"
"20190416","./iwlwifi-7260-17.ucode","None","ARcompact","1049340","176128","134","data","5d81a6003df0228a497ad27f916ba2c979614b4c439b0f45a5f2873dc0607fe8"
"20190416","./ti-connectivity/wl127x-nvs.bin","None","None","912","0","0","88K BCS executable","d13b71be10074da98e389f13fb6172af689e9c13ca1fce70c9ec8da00213196f"
"20190416","./ti-connectivity/wl1251-nvs.bin","None","None","752","0","0","data","d0dc42890800fae9aefce5600e0af477c898466549ec54614c0f48138cd979fa"
"20190416","./ti-connectivity/wl1271-fw-2.bin","None","ARMhf","273880","186368","145","data","7a446cef1ccfb0b6114dcf3deee650343420de9cd9d71e2a486a62495c52242f"
"20190416","./ti-connectivity/wl128x-fw-4-plt.bin","None","ARMhf","269424","169984","131","data","d9e5cc8b29de125509b811c5941e06553d679f28e3f4783c8e5c95300f57a25a"
"20190416","./iwlwifi-7260-12.ucode","None","ARcompact","782300","172032","132","cannot open `../git/linux-firmware/./iwlwifi-7260-12.ucode' (No such file or directory)",""
"20190416","./ti-connectivity/wl127x-fw-4-plt.bin","None","ARMhf","261892","176128","134","data","81db6d3d8b8e687feee7a3ca9ecf953fd5a46509c944788965dc075bcec5a312"
"20190416","./ti-connectivity/wl1271-fw-ap.bin","None","ARMhf","272836","178176","135","data","ffc4875992e31859288b906d6965e65cb60dda58f0d57bd86b05201155ef377b"
"20190416","./ti-connectivity/wl128x-fw-plt-3.bin","None","ARMhf","271932","174080","133","data","a6db46d3bbb0a3a13a7cc55a0eaa3c67ac81be8d9ee99621829aff1a235350bf"
"20190416","./ti-connectivity/wl18xx-fw-3.bin","None","ARMhf","673328","88064","67","data","66bbcc1fd95de6cdf1a8e5fec8b7eef3dddc9dbcea198a9fec070b011ccef97d"
"20190416","./ti-connectivity/wl128x-fw-ap.bin","None","ARMhf","265460","169984","131","data","3a3cae5ac56214bc4e21aca36a3dfd29b047087f85121e07792fbaa29408c983"
"20190416","./ti-connectivity/TIInit_6.6.15.bts","None","ARMhf","15614","1024","2","data","fa1017de193fe629c5fdd8037acb258bc1083bd42c6c459e9ab73d37f2f5d0a1"
"20190416","./ti-connectivity/TIInit_6.2.31.bts","None","ARMhf","50699","11264","17","data","e95494abae515efaed8f1fb8077e8526b1c4939e2c7f430d4d18c023075b84df"
"20190416","./ti-connectivity/wl127x-fw-4-sr.bin","None","ARMhf","276684","108544","83","data","3d6440e8b40dfbd924490e912e27d5fa724feac146a08b3392bf75555e16770e"
"20190416","./ti-connectivity/wl127x-fw-4-mr.bin","None","ARMhf","260852","169984","131","data","5a57adda5492bbe34b3942212a702bf4a5d7cff675907bbca5f95ba7b7064b91"
"20190416","./ti-connectivity/wl128x-fw-3.bin","None","ARMhf","284784","184320","144","data","5bc1093d922bafa269ce68b5ad207cc6929b3acfb87ea182864c47619eecec93"
"20190416","./ti-connectivity/wl1271-fw.bin","None","ARMhf","271832","184320","144","data","6ddfb4360115296e537abf44b571e3ce5387d5a156ab2f74e4d5e32dd67d99bd"
"20190416","./ti-connectivity/wl128x-fw-5-sr.bin","None","ARMhf","373172","186368","145","data","b1981c5f9448a71ff9854b1057efb86eae56749cb69195a3506c6e74f7c00fa6"
"20190416","./ti-connectivity/wl128x-fw-5-mr.bin","None","ARMhf","361756","163840","128","data","13de44b53a9b1e74e789f48835c11a820780c5e2f5df869689288c0eb8beebe9"
"20190416","./ti-connectivity/wl127x-fw-5-sr.bin","None","ARMhf","364044","190464","147","data","8acecb1c4fdb170cd9d7ff04528d10a0593c5a0d3287eeec2a3ebcb80e72ed60"
"20190416","./ti-connectivity/TIInit_7.2.31.bts","None","ARMhf","48909","11264","17","data","93711e11eefe835739c00ad5d0662bf3006a335d9ba56ec2d925f500cdc7b5e7"
"20190416","./ti-connectivity/wl1251-fw.bin","None","Alpha","194180","6144","3","data","b2400a6b876d81f207000e8c3b5bb415a9d6f268b80dd63b5ed3afb0f391d756"
"20190416","./ti-connectivity/wl128x-fw-4-mr.bin","None","ARMhf","264904","161792","121","data","15d18300e439b9d9ec2c4842fc8aaaf7f14e0b95bf17ca837eea18ec70fdbd86"
"20190416","./ti-connectivity/wl128x-fw-4-sr.bin","None","ARMhf","284156","184320","144","data","e62e2e8a198aa4a8e00552255557ae85f8dc33dc3bf5396ed76563c40696fdff"
"20190416","./ti-connectivity/wl18xx-fw-4.bin","None","ARMhf","746028","116736","87","data","95f04731257febabc358b95ff06dbb2025d047c6ad3ae0239c8afb92dedc7c5c"
"20190416","./ti-connectivity/wl128x-fw.bin","None","ARMhf","273324","180224","136","data","bb3a9f5fb042d670338d3e035edc286637401687520567c71f7b510a4c0af66d"
"20190416","./ti-connectivity/wl18xx-fw-2.bin","None","ARMhf","639276","90112","68","data","1284d11e098a42d421fef35cac96cb1a22e07f98c22d9cc63cd20ec2faa4ec81"
"20190416","./ti-connectivity/wl127x-fw-5-plt.bin","None","ARMhf","345392","178176","135","data","7dcc42d604cacebc5db943ac0a7ac6a8fd383bb493d284e6f987f4212dfdc6ce"
"20190416","./ti-connectivity/wl128x-nvs.bin","None","None","1113","0","0","88K BCS executable","335c2bc0a6b3e74b89b6953e9c594c5f9ae2d676a509af9fc075d12d14571936"
"20190416","./ti-connectivity/wl127x-fw-3.bin","None","ARMhf","280388","190464","147","data","3674b02fd66475c97470cf42e637454ffdbdc5e81f686bed6ef499a6b85a8470"
"20190416","./yamaha/ds1_dsp.fw","None","None","128","0","0","data","79ed987978fc99ba999c537f401584ca952af9e4d77367f7b1da8b034f06162b"
"20190416","./yamaha/yss225_registers.bin","None","M68k","15946","1024","2","data","c914e2743f5293f569a352e1a7ab8d3186830a35f425fa54e7c2c5bd81698682"
"20190416","./iwlwifi-3945-2.ucode","None","ARcompact","150100","77824","56","data","9bccc66fab027d18f0977fa737816d3e67938d4a9f5cf0790df8e45e19168f20"
"20190416","./ti-connectivity/wl127x-fw-5-mr.bin","None","ARMhf","356428","86016","66","data","2d072e94ce9ec604b54b84cd12b5adb9939b2605a69d64d25463f2daba879851"
"20190416","./ti-connectivity/wl128x-fw-5-plt.bin","None","ARMhf","354280","172032","132","data","93fefb5353e515166226aa3bf0121568bdcc3dcb126902d5a53dad845bab10df"
"20190416","./ti-connectivity/wl127x-fw-plt-3.bin","None","ARMhf","267496","178176","135","data","78f3c788848763809735bf0ef67bcdb4a7846566d3eea385f6858db883db2f2e"
"20190416","./ti-connectivity/wl18xx-fw.bin","None","ARMhf","413860","86016","66","data","7867025a43bef254a7bec18cac95b3039358809e133fd28e02baa3a1220b82e2"
"20190416","./yamaha/ds1_ctrl.fw","None","IA-64","12288","256","2","data","cd6dcf547cd70882e42b901dbc9940c5db9edcf078124092e2aec4d9320bf526"
"20190416","./LICENSE.qcom","None","#6502#cc65","13962","1024","4","ASCII text","be904cd28cb292b80cdb6cf412ab0d9159d431671e987ad433c1f62e0988a9bc"
"20190416","./yamaha/ds1e_ctrl.fw","None","MSP430","12288","64","1","data","399f62b9539ff4aba84e934752c80b57826ad16b9b606424f1aa986f42afe9e2"
"20190416","./cpia2/stv0672_vp4.bin","None","6502","824","64","1","data","f6417864fe59435ab357a2c0d155284e002b9b8ff89cb39c808f58dad48cf62c"
"20190416","./hfi1_fabric.fw","None","6502","16848","512","2","data","91df60748723a1dca1d02e51f94a08d17815d4e6cf4d56cd7f2c77839c333c2b"
"20190416","./LICENCE.IntcSST2","None","#6502#cc65","2041","512","2","ASCII text","2051d5bf0755a0668f8c3d9a0d1c41d4b8cc411aba70f720fda71ae9e3b4d25c"
"20190416","./v4l-cx231xx-avcore-01.fw","None","8051","16382","2048","4","data","09a39c139d8e47ebfa2e7f64472e7165dff66359277ca02bcfdcd79f515764ef"
"20190416","./iwlwifi-6050-5.ucode","None","ARcompact","469780","159744","120","data","aff6b154449646db106b85c7a086ddae30913ebdc499228a9d0be8d523dfcac1"
"20190416","./ql2200_fw.bin","None","NDS32","84566","256","2","data","cb24b46b070c0a103fbe1990f2a99cf56bdad2dd239aa86b0c21e0a05ed4b33b"
"20190416","./bnx2x-e1-5.2.13.0.fw","None","6502","163000","49152","36","cannot open `../git/linux-firmware/./bnx2x-e1-5.2.13.0.fw' (No such file or directory)",""
"20190416","./ql2400_fw.bin","None","NDS32","265300","14336","7","data","d16a12e9c84ae784a57ea3c81f2a07a763f521e0947a8689fb6de9fd724cd0a7"
"20190416","./myri10ge_eth_big_z8e.dat","None","i860","378832","4096","2","data","3383bda3b4b74a3cb7401f749aae0ed4fa724dd0dd1eabbd1e823bba3369f9c8"
"20190416","./ql2500_fw.bin","None","NDS32","275128","6144","3","PDP-11 old overlay","d2b1ae2528190380ae60feef70104dc3f7c7dc8186aabc08ddee8e8cf695b703"
"20190416","./LICENCE.Netronome","None","#6502#cc65","3624","512","2","ASCII text","1421dcae0ac1b16c1e6f06c63bef76cf62a9c51d010f8d736c419b344d9b4d85"
"20190416","./myri10ge_rss_eth_z8e.dat","None","i860","536176","4096","2","data","f8e83ac4b7773bdb85130343a2465fb695fca1127a2e2eb1eb7081e8f07be8dc"
"20190416","./rtl_nic/rtl8168e-2.fw","NDS32","NIOS-II","3920","768","3","data","0a489929b270df1533645a75d55ff357fd66e42057aa4e198ab738930de39386"
"20190416","./tdmb_nova_12mhz.inp","ARcompact","ARcompact","40096","38912","56","data","6b6ff95f91580b77e663b12993d05a5ba88538ec9ca6f72d630ef92de909bb95"
"20190416","./iwlwifi-3160-12.ucode","None","ARcompact","683996","159744","120","cannot open `../git/linux-firmware/./iwlwifi-3160-12.ucode' (No such file or directory)",""
"20190416","./rtl_nic/rtl8106e-1.fw","ARcompact","ARcompact","1856","1792","7","data","b249074519d87ff8bde17185894333c993f25f747f221305cf69a5d7b4519674"
"20190416","./iwlwifi-7265D-21.ucode","None","ARcompact","1385368","151552","116","cannot open `../git/linux-firmware/./iwlwifi-7265D-21.ucode' (No such file or directory)",""
"20190416","./rsi_91x.fw","None","Epiphany","94100","256","2","data","e5620b902383fb1f2183a6c74fefe9fd4805209c48166b615554a766eebf3135"
"20190416","./rtl_nic/rtl8168g-2.fw","NDS32","NDS32","4896","3072","6","data","f878ec719f78e0b104bc73362a9862611858bec893f58a1b3b289a0a57d71d25"
"20190416","./rtl_nic/rtl8168h-2.fw","None","NDS32","976","128","2","data","0b4beab008e308f28296c13188ee23edfeff7d865e398a7ade170495c8cec7e6"
"20190416","./rtl_nic/rtl8402-1.fw","ARcompact","ARcompact","1824","1792","7","data","a14adee93b7c7ecc738137d910334761ecf9c64d3addeccbd024a2f902f7f808"
"20190416","./rtl_nic/rtl8168g-1.fw","NDS32","NDS32","4304","2048","4","data","64a0c74632909d7cb24222054af4bc37fa867046f295fb69e230386d844ca90a"
"20190416","./iwlwifi-8000C-16.ucode","None","ARcompact","2351636","276480","309","cannot open `../git/linux-firmware/./iwlwifi-8000C-16.ucode' (No such file or directory)",""
"20190416","./rtl_nic/rtl8168f-2.fw","None","NDS32","1232","128","2","data","5586b2093502f7dec762f23091fa90d6d8731e7d873509072ce2eae23ab8ee99"
"20190416","./rtl_nic/rtl8168d-2.fw","NDS32","NDS32","1324","768","3","data","35dd68c01a7b24f6e554bd2c0b9cf57cf962a826651f66e75ffcea37cf2c3bb9"
"20190416","./rtl_nic/rtl8168d-1.fw","NDS32","NDS32","1492","1280","5","data","ded779f55b3fc5bb8576b2d2b6c724581c72160b3c2f88e33b42dc6c2c4e70b0"
"20190416","./rtl_nic/rtl8107e-2.fw","None","NDS32","976","128","2","data","edc3a14a76852c411c4af5514dae5d55be37873f56a7563f80db7a76f2dc1ba7"
"20190416","./rtl_nic/rtl8168e-1.fw","NDS32","NDS32","5500","2048","4","data","c38d6818a99336c8e43883bbc136f9fab3b1b470ec0e86c61bf5dac617fe94bd"
"20190416","./iwlwifi-8265-34.ucode","None","ARcompact","2440780","309248","337","data","85566f9473b0774209b8351c2daeea8d5c20116f880082b64af819ca54e3b9f7"
"20190416","./rtl_nic/rtl8168f-1.fw","None","NDS32","3424","1280","5","data","ed3794c651d38b807168c7c49431bb8036922b16766588c520a20287f277615d"
"20190416","./rtl_nic/rtl8106e-2.fw","None","NDS32","832","64","1","data","ba4f7ed4bac4768810ba8a6c118457f5912f61a0380aa4fb322093caf52de0ef"
"20190416","./rtl_nic/rtl8411-1.fw","None","NIOS-II","2112","512","2","data","e66a3183787c80987e1e36c9f7d4b2c3cd5d976640b83f462702f914febc4b38"
"20190416","./rtl_nic/rtl8168g-3.fw","None","NDS32","832","64","1","data","e4d5e62b0a5a097af34c7aa3c55f634fd5be2c232e02c6b983ebd7e699cb27e9"
"20190416","./rtl_nic/rtl8105e-1.fw","ARcompact","ARcompact","2076","2048","8","data","03f7ee92f1a7c1723ac7a7447ae006930c9bb07e1d77c3d12bc70cc0d855bb00"
